app_id,app_name,vendor,category,sourcing,business_unit,region,business_owner,application_manager,business_criticality,data_classification,lifecycle_status,compliance_status,hosting,go_live_date,end_of_life_date,last_reviewed_date,number_of_users,annual_cost_chf,integration_count,type,user_population_band,description
APP-0091,Cornerstone OnDemand (Group),Cornerstone,HR / Learning,COTS / SaaS,Customer Service,Germany,Luca Schneider,Tobias Suter,Medium,Restricted,Production,Compliant,SaaS,2007-04-10,2030-08-09,2025-12-07,175,84874,8,SaaS,101-1000,Cornerstone HR / Learning solution used by Customer Service to support Customer Service operational processes.
APP-0092,Outage Manager,In-house,Energy Trading,In-house,Procurement,Poland,Olivier Marti,Elena Bernard,,Confidential,Production,Compliant,Public Cloud (Azure),2018-12-05,2027-12-30,2025-10-14,466,108082,19,Self-developed,101-1000,"In-house Energy Trading application developed for Procurement to support deal capture, position keeping and market operations."
APP-0093,Supply Cockpit,In-house,Grid Operations,In-house,Asset Management,Switzerland,Olivier Marti,Andreas Bauer,High,Confidential,Production,Compliant,On-Premise,2005-03-08,2030-03-30,2023-01-28,201,374815,10,Self-developed,101-1000,"In-house Grid Operations application developed for Asset Management to monitor and control grid assets, outages and dispatch."
APP-0094,Tariff Platform,In-house,Grid Operations,In-house,Energy Management,Italy,Chiara Roth,Carmen Lang,High,Public,Production,Compliant,Public Cloud (AWS),2019-02-28,2032-01-27,2025-08-03,963,425239,20,Self-developed,101-1000,"In-house Grid Operations application developed for Energy Management to monitor and control grid assets, outages and dispatch."
APP-0095,Balancing Hub,In-house,Reporting,In-house,IT,Poland,Olivier Marti,Martina Egger,Low,Restricted,Production,Compliant,SaaS,2009-09-19,2025-01-04,2025-12-24,24,6828,6,Self-developed,11-100,In-house Reporting application developed for IT to produce operational and regulatory reports.
APP-0096,Outage Workbench,In-house,Integration,In-house,Customer Service,Switzerland,Stefan Maurer,Thomas Egger,High,Internal,Production,Compliant,Private Cloud,2016-10-14,2029-08-30,2022-03-01,604,461490,9,Self-developed,101-1000,In-house Integration application developed for Customer Service to exchange data and route messages between systems.
APP-0097,Settlement Register,In-house,Compliance,In-house,Grid Operations,Austria,Lukas Widmer,Nadia Lang,Medium,Confidential,Production,Not assessed,Private Cloud,2012-02-11,2029-02-05,2026-01-10,192,43363,3,Self-developed,101-1000,"In-house Compliance application developed for Grid Operations to track controls, obligations and audit evidence."
APP-0098,Capacity Gateway,In-house,Energy Trading,In-house,Generation,Austria,Luca Schneider,Tobias Suter,,Restricted,Production,Compliant,SaaS,2017-04-01,2028-10-28,2026-02-16,0,576692,8,Self-developed,1-10,"In-house Energy Trading application developed for Generation to support deal capture, position keeping and market operations."
APP-0099,HubSpot (Legacy),HubSpot,Marketing / CRM,COTS / SaaS,Corporate Strategy,France,Tobias Suter,Olivier Marti,Critical,Confidential,Production,Compliant,Public Cloud (AWS),2023-06-12,2031-05-06,2025-12-03,4068,2657532,10,SaaS,1000+,HubSpot Marketing / CRM solution used by Corporate Strategy to support Corporate Strategy operational processes.
APP-0100,Power BI,Microsoft,Analytics / BI,COTS / SaaS,Energy Management,Poland,David Bauer,Olivier Marti,Low,Internal,Production,Compliant,Public Cloud (AWS),2009-03-19,2031-04-10,2025-10-22,26,42183,25,SaaS,11-100,Microsoft Analytics / BI solution used by Energy Management to build dashboards and KPIs for decision-making.
APP-0101,Emissions Portal,In-house,Integration,In-house,IT,Nordics,David Bauer,Martina Egger,Medium,Internal,Production,Compliant,On-Premise,2018-08-20,2031-10-25,2025-08-09,200,77364,22,Self-developed,101-1000,In-house Integration application developed for IT to exchange data and route messages between systems.
APP-0102,Tariff Tracker,In-house,Grid Operations,In-house,Customer Service,Nordics,Tobias Suter,Olivier Marti,High,Confidential,Production,Compliant,Public Cloud (AWS),2015-04-18,2028-02-01,2022-07-29,1754,171702,11,Self-developed,1000+,"In-house Grid Operations application developed for Customer Service to monitor and control grid assets, outages and dispatch."
APP-0103,Portfolio Hub,In-house,Data Platform,In-house,Energy Management,Spain,Olivier Bernard,Chiara Roth,High,Internal,Production,Compliant,SaaS,2007-01-19,2029-04-26,2026-05-21,1659,755505,6,Self-developed,1000+,"In-house Data Platform application developed for Energy Management to store, process and serve datasets for analytics and reporting."
APP-0104,Risk Service,In-house,Integration,In-house,IT,Switzerland,Marc Weber,Andreas Suter,Low,Public,Production,Not assessed,SaaS,2014-08-07,2028-04-03,2026-03-29,22,15021,11,Self-developed,11-100,In-house Integration application developed for IT to exchange data and route messages between systems.
APP-0105,Balancing Dashboard,In-house,Customer,In-house,Corporate Strategy,Poland,Giulia Meier,Michael Lang,Critical,Confidential,Production,Compliant,Public Cloud (AWS),2016-03-09,2028-02-01,2025-12-29,16142,583881,20,Self-developed,1000+,"In-house Customer application developed for Corporate Strategy to manage customer contracts, requests and service interactions."
APP-0106,Risk Portal,In-house,Risk,In-house,Asset Management,Germany,Olivier Marti,Olivier Zimmermann,Medium,Internal,Production,Compliant,Public Cloud (AWS),2009-07-31,2027-06-20,2026-03-26,366,48394,5,Self-developed,101-1000,"In-house Risk application developed for Asset Management to manage exposure, limits and risk reporting."
APP-0107,Market Platform,In-house,Energy Trading,In-house,Corporate Strategy,Italy,Simon Keller,Camille Kowalski,High,Internal,Retired,Compliant,SaaS,2015-10-24,2031-03-24,2021-10-06,1010,159404,15,Self-developed,1000+,"In-house Energy Trading application developed for Corporate Strategy to support deal capture, position keeping and market operations."
APP-0108,Network Engine,In-house,Customer,In-house,Corporate Strategy,Poland,Corinne Suter,Olivier Marti,Critical,Restricted,Production,Compliant,On-Premise,2015-07-12,2027-10-27,2026-02-18,2166,709172,3,Self-developed,1000+,"In-house Customer application developed for Corporate Strategy to manage customer contracts, requests and service interactions."
APP-0109,Zoom,Zoom,Collaboration,COTS / SaaS,Corporate Strategy,Switzerland,Petra Martin,Fabian Marti,High,Confidential,Production,Compliant,On-Premise,2009-05-11,2032-04-27,2025-10-18,866,472037,11,COTS,101-1000,"Zoom Collaboration solution used by Corporate Strategy to support team communication, documents and collaboration."
APP-0110,Network Manager,In-house,Customer,In-house,Generation,Italy,Carmen Lang,Martina Egger,Medium,Confidential,Production,Non-compliant,Public Cloud (AWS),2020-08-23,2030-07-28,2025-06-23,134,41859,22,Self-developed,101-1000,"In-house Customer application developed for Generation to manage customer contracts, requests and service interactions."
APP-0111,Customer Service,In-house,Data Platform,In-house,Procurement,Austria,Corinne Baumann,Andreas Keller,High,Internal,Production,Compliant,Public Cloud (Azure),2011-03-18,2028-11-14,2026-04-27,215,303471,21,Self-developed,101-1000,"In-house Data Platform application developed for Procurement to store, process and serve datasets for analytics and reporting."
APP-0112,Compliance Hub,In-house,Integration,In-house,IT,Italy,Luca Schneider,Daniel Kowalski,High,Internal,Sunset,Compliant,SaaS,2013-07-12,2031-02-01,2025-08-07,1860,390753,14,Self-developed,1000+,In-house Integration application developed for IT to exchange data and route messages between systems.
APP-0113,Network Dashboard,In-house,Energy Trading,In-house,Energy Management,Germany,Anna Egger,Corinne Kaufmann,Low,Confidential,Production,Non-compliant,Public Cloud (AWS),2022-08-14,2029-01-24,2026-03-15,49,43181,24,Self-developed,11-100,"In-house Energy Trading application developed for Energy Management to support deal capture, position keeping and market operations."
APP-0114,Billing Workbench,In-house,Risk,In-house,Legal,Poland,Marc Conti,Olivier Marti,Medium,Internal,Production,Compliant,SaaS,2019-10-09,2031-04-25,2023-10-24,179,75824,7,Self-developed,101-1000,"In-house Risk application developed for Legal to manage exposure, limits and risk reporting."
APP-0115,Hedging Portal,In-house,Customer,In-house,Generation,Spain,David Bauer,Camille Kowalski,Critical,Internal,Production,Compliant,SaaS,2017-11-04,2028-06-27,2025-09-26,2919,1021227,5,Self-developed,1000+,"In-house Customer application developed for Generation to manage customer contracts, requests and service interactions."
APP-0116,Portfolio Cockpit,In-house,Integration,In-house,Human Resources,Italy,Olivier Marti,David Berger,Low,,Production,Compliant,Private Cloud,2005-08-01,2028-05-04,2025-07-24,32,10488,12,Self-developed,11-100,In-house Integration application developed for Human Resources to exchange data and route messages between systems.
APP-0117,Settlement Gateway,In-house,Finance,In-house,Trading & Sales,Austria,Olivier Marti,Simon Suter,High,Internal,Production,Compliant,Public Cloud (AWS),2009-01-20,2031-06-22,2025-12-04,1790,342187,18,Self-developed,1000+,"In-house Finance application developed for Trading & Sales to manage invoicing, settlement and financial bookkeeping."
APP-0118,Capacity Dashboard,In-house,Finance,In-house,Legal,Italy,Camille Marti,Stefan Maurer,Medium,Internal,Build,Compliant,Public Cloud (AWS),2021-04-09,2032-06-01,2025-07-06,342,14382643,16,Self-developed,101-1000,"In-house Finance application developed for Legal to manage invoicing, settlement and financial bookkeeping."
APP-0119,Contract Manager,In-house,Compliance,In-house,Generation,Germany,Chiara Conti,,Low,Restricted,Production,Compliant,Public Cloud (AWS),2005-03-29,2030-10-01,2023-02-03,38,22617,22,Self-developed,11-100,"In-house Compliance application developed for Generation to track controls, obligations and audit evidence."
APP-0120,Supply Repository,In-house,Risk,In-house,Trading & Sales,Poland,Tobias Suter,Olivier Marti,Medium,Internal,Production,Unknown,Public Cloud (Azure),2021-07-29,2032-04-14,2025-06-25,147,44160,21,Self-developed,101-1000,"In-house Risk application developed for Trading & Sales to manage exposure, limits and risk reporting."
APP-0121,Customer Tracker,In-house,Grid Operations,In-house,Customer Service,Spain,Petra Hofer,Thomas Egger,High,Internal,Production,Not assessed,Public Cloud (AWS),2022-03-11,2028-07-31,2026-03-30,291,250757,19,Self-developed,101-1000,"In-house Grid Operations application developed for Customer Service to monitor and control grid assets, outages and dispatch."
APP-0122,Dispatch Service,In-house,Customer,In-house,Grid Operations,Spain,Magda Baumann,Petra Kowalski,Low,Internal,Production,Non-compliant,On-Premise,2005-02-18,2029-07-14,2025-07-18,0,17521,15,Self-developed,1-10,"In-house Customer application developed for Grid Operations to manage customer contracts, requests and service interactions."
APP-0123,Contract Hub,In-house,Reporting,In-house,Energy Management,Italy,Marc Frei,Laura Hofer,High,Restricted,Sunset,Compliant,Public Cloud (AWS),2009-06-14,2028-01-07,2022-03-05,797,258616,17,Self-developed,101-1000,In-house Reporting application developed for Energy Management to produce operational and regulatory reports.
APP-0124,Qlik Sense (Legacy),Qlik,Analytics / BI,COTS / SaaS,Grid Operations,Germany,Chiara Roth,Olivier Marti,Medium,Internal,Production,Compliant,Private Cloud,2007-11-10,2031-03-02,2025-12-14,445,91896,1,COTS,101-1000,Qlik Analytics / BI solution used by Grid Operations to build dashboards and KPIs for decision-making.
APP-0125,GE Digital APM (Group),GE Vernova,Asset Performance,COTS / SaaS,IT,Spain,Matteo Frei,Nadia Lang,Critical,Confidential,Production,Compliant,Public Cloud (Azure),2024-05-21,2029-01-31,2026-05-03,2988,757925,11,SaaS,1000+,GE Vernova Asset Performance solution used by IT to support IT operational processes.
APP-0126,Tariff Repository,In-house,Energy Trading,In-house,Human Resources,Germany,Pierre Bauer,Camille Kowalski,High,Internal,Production,Compliant,On-Premise,2014-05-18,2026-01-30,2026-01-23,696,484204,21,Self-developed,101-1000,"In-house Energy Trading application developed for Human Resources to support deal capture, position keeping and market operations."
APP-0127,Tariff Dashboard,In-house,Customer,In-house,Customer Service,Poland,Anna Fischer,Olivier Kaufmann,Critical,Confidential,Production,Compliant,On-Premise,2024-05-02,2028-10-23,2026-03-24,4593,452890,4,Self-developed,1000+,"In-house Customer application developed for Customer Service to manage customer contracts, requests and service interactions."
APP-0128,AutoCAD,Autodesk,Engineering / CAD,COTS / SaaS,Grid Operations,Italy,Thomas Conti,Petra Egger,Medium,Confidential,Production,Compliant,SaaS,2007-11-23,2027-03-18,2026-01-01,267,153559,8,SaaS,101-1000,Autodesk Engineering / CAD solution used by Grid Operations to support Grid Operations operational processes.
APP-0129,MuleSoft (Legacy),Salesforce,Integration,COTS / SaaS,Corporate Strategy,Austria,Luca Bianchi,Sophie Bauer,High,Confidential,Production,Non-compliant,Private Cloud,2017-10-29,2030-04-10,2026-02-07,0,1292924,7,COTS,1-10,Salesforce Integration solution used by Corporate Strategy to exchange data and route messages between systems.
APP-0130,Billing Platform,In-house,Reporting,In-house,Generation,Poland,Nadia Egger,Claudia Koch,Critical,Internal,Production,Compliant,SaaS,2005-11-17,2027-10-14,2025-07-06,812,1436876,9,Self-developed,101-1000,In-house Reporting application developed for Generation to produce operational and regulatory reports.
APP-0131,Forecast Portal,In-house,Grid Operations,In-house,Energy Management,Germany,Pascal Arnold,David Bauer,High,Restricted,Build,Compliant,SaaS,2023-04-21,2031-07-29,2026-05-24,663,202025,17,Self-developed,101-1000,"In-house Grid Operations application developed for Energy Management to monitor and control grid assets, outages and dispatch."
APP-0132,Veeam Backup (EMEA),Veeam,Infrastructure / Backup,COTS / SaaS,Finance,Spain,,Carmen Brunner,High,Public,Production,Compliant,Private Cloud,2012-04-10,2028-02-05,2020-12-21,1224,460654,5,COTS,1000+,Veeam Infrastructure / Backup solution used by Finance to support Finance operational processes.
